시리얼,date,방문자수,자치구,주소,위도,경도,subway,bus,building_cnt,building_area,pop
2992.0,2021-01-04,6594.716666666666,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,15223.5,1248.3,22,11335.470000000001,4508.0
2992.0,2021-01-05,6290.333333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,14932.0,1239.3,22,11335.470000000001,4508.0
2992.0,2021-01-06,6222.366666666667,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,15729.0,1254.0,22,11335.470000000001,4508.0
2992.0,2021-01-07,5919.033333333334,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16100.5,1319.9,22,11335.470000000001,4508.0
2992.0,2021-01-08,5982.3,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,14750.0,1207.8,22,11335.470000000001,4508.0
2992.0,2021-01-09,5821.866666666667,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,6445.0,847.0,22,11335.470000000001,4508.0
2992.0,2021-01-10,5667.6,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,4496.5,628.1,22,11335.470000000001,4508.0
2992.0,2021-01-11,5877.166666666667,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,15213.5,1272.6999999999998,22,11335.470000000001,4508.0
2992.0,2021-01-12,6684.133333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16281.0,1251.0,22,11335.470000000001,4508.0
2992.0,2021-01-13,7077.066666666667,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,15633.5,1348.9,22,11335.470000000001,4508.0
2992.0,2021-01-14,7021.166666666667,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,15240.5,1256.4,22,11335.470000000001,4508.0
2992.0,2021-01-15,7084.266666666666,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,15053.5,1244.0,22,11335.470000000001,4508.0
2992.0,2021-01-16,6797.433333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,7230.0,927.5,22,11335.470000000001,4508.0
2992.0,2021-01-17,6276.6,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,4943.0,696.3,22,11335.470000000001,4508.0
2992.0,2021-01-18,6820.6,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16151.0,1358.3,22,11335.470000000001,4508.0
2992.0,2021-01-19,6938.366666666667,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,15322.5,1267.1,22,11335.470000000001,4508.0
2992.0,2021-01-20,6917.316666666667,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,15612.0,1313.9,22,11335.470000000001,4508.0
2992.0,2021-01-21,6717.95,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,15692.5,1273.9,22,11335.470000000001,4508.0
2992.0,2021-01-22,7086.95,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,15313.0,1257.0,22,11335.470000000001,4508.0
2992.0,2021-01-23,4974.566666666667,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,7481.0,953.5,22,11335.470000000001,4508.0
2992.0,2021-01-24,3738.8333333333335,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,5380.0,730.1,22,11335.470000000001,4508.0
2992.0,2021-01-25,5397.0,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,15918.5,1343.5,22,11335.470000000001,4508.0
2992.0,2021-01-26,3813.5,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,15866.5,1294.8,22,11335.470000000001,4508.0
2992.0,2021-01-27,4515.5,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16102.0,1344.0,22,11335.470000000001,4508.0
2992.0,2021-01-28,5710.6,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16024.0,1309.5,22,11335.470000000001,4508.0
2992.0,2021-01-29,5697.150000000001,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,15315.0,1246.8,22,11335.470000000001,4508.0
2992.0,2021-01-30,1859.0,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,7428.5,957.4,22,11335.470000000001,4508.0
2992.0,2021-02-02,165.0,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,15928.5,1312.7,22,11335.470000000001,4508.0
2992.0,2021-02-03,5924.6,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16425.5,1375.3,22,11335.470000000001,4508.0
2992.0,2021-02-04,5922.55,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16437.0,1397.3,22,11335.470000000001,4508.0
2992.0,2021-02-05,6833.833333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16064.0,1365.9,22,11335.470000000001,4508.0
2992.0,2021-02-06,5942.9,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,7766.0,991.8000000000001,22,11335.470000000001,4508.0
2992.0,2021-02-07,5233.0,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,5559.5,810.0,22,11335.470000000001,4508.0
2992.0,2021-02-08,6533.7,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16329.0,1399.7,22,11335.470000000001,4508.0
2992.0,2021-02-09,6659.916666666667,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16453.5,1468.1,22,11335.470000000001,4508.0
2992.0,2021-02-10,7079.433333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,15815.0,1583.0,22,11335.470000000001,4508.0
2992.0,2021-02-11,6465.8,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,5363.0,886.6,22,11335.470000000001,4508.0
2992.0,2021-02-12,5603.266666666666,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,4270.5,497.9,22,11335.470000000001,4508.0
2992.0,2021-02-13,5695.2,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,5218.5,667.4,22,11335.470000000001,4508.0
2992.0,2021-02-14,6039.883333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,5338.0,690.7,22,11335.470000000001,4508.0
2992.0,2021-02-15,6442.883333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,15881.5,1379.3,22,11335.470000000001,4508.0
2992.0,2021-02-16,6321.933333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16130.0,1343.0,22,11335.470000000001,4508.0
2992.0,2021-02-17,6077.8,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16087.0,1324.9,22,11335.470000000001,4508.0
2992.0,2021-02-18,6186.316666666667,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,15955.5,1286.4,22,11335.470000000001,4508.0
2992.0,2021-02-19,6378.966666666666,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16042.5,1346.3,22,11335.470000000001,4508.0
2992.0,2021-02-20,6230.833333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,8033.5,964.1,22,11335.470000000001,4508.0
2992.0,2021-02-21,6029.816666666667,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,5874.0,788.5,22,11335.470000000001,4508.0
2992.0,2021-02-22,4001.366666666667,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16636.5,1414.5,22,11335.470000000001,4508.0
2992.0,2021-02-23,3823.0833333333335,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16556.5,1349.5,22,11335.470000000001,4508.0
2992.0,2021-02-24,4452.333333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16497.5,1390.3000000000002,22,11335.470000000001,4508.0
2992.0,2021-02-25,5072.366666666667,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16423.0,1385.0,22,11335.470000000001,4508.0
2992.0,2021-02-26,5169.65,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16277.5,1371.1999999999998,22,11335.470000000001,4508.0
2992.0,2021-02-27,6075.3,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,8225.5,1011.6999999999999,22,11335.470000000001,4508.0
2992.0,2021-02-28,207.0,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,6129.5,836.0,22,11335.470000000001,4508.0
2992.0,2021-03-01,5038.033333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,5579.5,628.4000000000001,22,11335.470000000001,4508.0
2992.0,2021-03-02,6066.1,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16597.0,1406.6,22,11335.470000000001,4508.0
2992.0,2021-03-03,6131.133333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16817.0,1425.6,22,11335.470000000001,4508.0
2992.0,2021-03-04,6054.483333333334,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16574.0,1352.4,22,11335.470000000001,4508.0
2992.0,2021-03-05,6193.533333333334,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16709.0,1402.6,22,11335.470000000001,4508.0
2992.0,2021-03-06,5814.366666666667,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,8268.0,1004.0,22,11335.470000000001,4508.0
2992.0,2021-03-07,5462.633333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,6054.5,835.0,22,11335.470000000001,4508.0
2992.0,2021-03-08,5972.083333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16903.0,1455.5,22,11335.470000000001,4508.0
2992.0,2021-03-09,6592.833333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16804.0,1391.0,22,11335.470000000001,4508.0
2992.0,2021-03-10,6439.5,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16740.5,1427.5,22,11335.470000000001,4508.0
2992.0,2021-03-11,6125.5,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16491.5,1375.1,22,11335.470000000001,4508.0
2992.0,2021-03-12,6261.5,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16327.5,1357.1,22,11335.470000000001,4508.0
2992.0,2021-03-13,6100.5,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,8248.5,1045.5,22,11335.470000000001,4508.0
2992.0,2021-03-14,5828.666666666667,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,6167.5,881.9,22,11335.470000000001,4508.0
2992.0,2021-03-15,6218.833333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16644.0,1420.1,22,11335.470000000001,4508.0
2992.0,2021-03-16,5985.333333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16646.5,1433.2,22,11335.470000000001,4508.0
2992.0,2021-03-17,6109.666666666667,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16730.5,1477.0,22,11335.470000000001,4508.0
2992.0,2021-03-18,6204.0,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16473.5,1412.6,22,11335.470000000001,4508.0
2992.0,2021-03-19,6262.0,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16473.5,1427.1,22,11335.470000000001,4508.0
2992.0,2021-03-20,5712.666666666667,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,8288.5,1001.0,22,11335.470000000001,4508.0
2992.0,2021-03-21,5651.583333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,6397.0,855.0,22,11335.470000000001,4508.0
2992.0,2021-03-22,6065.0,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16893.0,1427.1,22,11335.470000000001,4508.0
2992.0,2021-03-23,6113.5,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16638.0,1403.4,22,11335.470000000001,4508.0
2992.0,2021-03-24,6060.0,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16803.5,1415.0,22,11335.470000000001,4508.0
2992.0,2021-03-25,6089.833333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16581.0,1411.4,22,11335.470000000001,4508.0
2992.0,2021-03-26,6254.0,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16652.5,1410.2,22,11335.470000000001,4508.0
2992.0,2021-03-27,5673.0,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,8238.5,1002.4,22,11335.470000000001,4508.0
2992.0,2021-03-28,5659.5,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,5935.0,784.5,22,11335.470000000001,4508.0
2992.0,2021-03-29,6253.0,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16936.5,1440.6,22,11335.470000000001,4508.0
2992.0,2021-03-30,6267.5,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16811.5,1416.7,22,11335.470000000001,4508.0
2992.0,2021-03-31,6267.333333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16891.0,1432.4,22,11335.470000000001,4508.0
2992.0,2021-04-01,6196.316666666667,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16650.5,1387.3,22,11335.470000000001,4508.0
2992.0,2021-04-02,5567.65,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16725.0,1404.4,22,11335.470000000001,4508.0
2992.0,2021-04-03,5153.183333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,7717.0,923.0,22,11335.470000000001,4508.0
2992.0,2021-04-04,3373.1,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,6207.5,862.3,22,11335.470000000001,4508.0
2992.0,2021-04-05,4936.833333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,17016.5,1429.7,22,11335.470000000001,4508.0
2992.0,2021-04-06,5887.066666666667,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16924.0,1407.6,22,11335.470000000001,4508.0
2992.0,2021-04-07,6235.5,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16917.0,1421.7,22,11335.470000000001,4508.0
2992.0,2021-04-08,5897.5,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16667.0,1397.5,22,11335.470000000001,4508.0
2992.0,2021-04-09,6090.1,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16625.0,1368.3,22,11335.470000000001,4508.0
2992.0,2021-04-10,6002.466666666666,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,8495.5,1039.2,22,11335.470000000001,4508.0
2992.0,2021-04-11,5897.016666666666,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,6349.0,869.7,22,11335.470000000001,4508.0
2992.0,2021-04-12,5748.216666666667,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,17243.5,1428.1999999999998,22,11335.470000000001,4508.0
2992.0,2021-04-13,6003.45,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16892.5,1416.4,22,11335.470000000001,4508.0
2992.0,2021-04-14,5900.466666666666,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16861.0,1424.4,22,11335.470000000001,4508.0
2992.0,2021-04-15,5785.383333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16851.5,1417.8000000000002,22,11335.470000000001,4508.0
2992.0,2021-04-16,5905.75,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16463.5,1342.4,22,11335.470000000001,4508.0
2992.0,2021-04-17,5154.733333333334,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,8137.5,1033.6,22,11335.470000000001,4508.0
2992.0,2021-04-18,4330.75,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,6242.5,854.4,22,11335.470000000001,4508.0
2992.0,2021-04-19,1635.5,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16913.0,1445.0,22,11335.470000000001,4508.0
2992.0,2021-04-20,4024.2380952380954,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,17189.5,1439.6,22,11335.470000000001,4508.0
2992.0,2021-04-21,4091.866666666667,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,17079.0,1445.2,22,11335.470000000001,4508.0
2992.0,2021-04-22,2232.0,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16855.0,1375.5,22,11335.470000000001,4508.0
2992.0,2021-04-23,2550.0,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16619.5,1372.1999999999998,22,11335.470000000001,4508.0
2992.0,2021-04-24,1605.0,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,8443.5,1068.6,22,11335.470000000001,4508.0
2992.0,2021-04-25,1956.0,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,6368.5,878.2,22,11335.470000000001,4508.0
2992.0,2021-04-26,3272.5,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,17201.5,1423.0,22,11335.470000000001,4508.0
2992.0,2021-04-27,4056.1666666666665,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,17095.5,1407.3,22,11335.470000000001,4508.0
2992.0,2021-04-28,2888.0,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,17001.5,1430.0,22,11335.470000000001,4508.0
2992.0,2021-04-29,3847.3333333333335,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16931.0,1393.1999999999998,22,11335.470000000001,4508.0
2992.0,2021-04-30,3669.25,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16880.5,1437.2,22,11335.470000000001,4508.0
2992.0,2021-05-01,1520.3333333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,7994.5,1046.0,22,11335.470000000001,4508.0
2992.0,2021-05-02,3368.8333333333335,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,6272.5,866.7,22,11335.470000000001,4508.0
2992.0,2021-05-03,2125.5,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,17030.5,1476.7,22,11335.470000000001,4508.0
2992.0,2021-05-04,2219.6666666666665,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16898.5,1411.5,22,11335.470000000001,4508.0
2992.0,2021-05-05,2744.5,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,7098.0,884.3,22,11335.470000000001,4508.0
2992.0,2021-05-06,4636.583333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16902.5,1425.1,22,11335.470000000001,4508.0
2992.0,2021-05-07,5630.1,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16691.0,1376.9,22,11335.470000000001,4508.0
2992.0,2021-05-08,5493.833333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,8214.5,1078.0,22,11335.470000000001,4508.0
2992.0,2021-05-09,5130.0,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,6535.5,864.6,22,11335.470000000001,4508.0
2992.0,2021-05-10,5520.333333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,17052.0,1479.0,22,11335.470000000001,4508.0
2992.0,2021-05-11,5601.433333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,17163.5,1472.8000000000002,22,11335.470000000001,4508.0
2992.0,2021-05-12,5516.666666666667,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,17148.0,1480.6,22,11335.470000000001,4508.0
2992.0,2021-05-13,5540.0,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16903.0,1452.9,22,11335.470000000001,4508.0
2992.0,2021-05-14,5710.166666666667,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16916.5,1449.1,22,11335.470000000001,4508.0
2992.0,2021-05-15,5227.383333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,8444.5,1034.6999999999998,22,11335.470000000001,4508.0
2992.0,2021-05-16,5134.3,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,5823.0,745.1,22,11335.470000000001,4508.0
2992.0,2021-05-17,5850.1,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16955.0,1452.9,22,11335.470000000001,4508.0
2992.0,2021-05-18,6007.833333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,17075.0,1522.2,22,11335.470000000001,4508.0
2992.0,2021-05-19,5428.166666666667,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,7618.5,946.0,22,11335.470000000001,4508.0
2992.0,2021-05-20,5552.8,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16823.0,1432.6,22,11335.470000000001,4508.0
2992.0,2021-05-21,5808.85,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16817.5,1438.8,22,11335.470000000001,4508.0
2992.0,2021-05-22,5534.35,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,8663.0,1096.9,22,11335.470000000001,4508.0
2992.0,2021-05-23,5235.1,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,6433.5,853.6,22,11335.470000000001,4508.0
2992.0,2021-05-24,5675.466666666666,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,17459.0,1482.1999999999998,22,11335.470000000001,4508.0
2992.0,2021-05-25,5715.333333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,17201.5,1478.3,22,11335.470000000001,4508.0
2992.0,2021-05-26,5682.0,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,17200.5,1479.1,22,11335.470000000001,4508.0
2992.0,2021-05-27,5599.0,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16825.0,1435.6,22,11335.470000000001,4508.0
2992.0,2021-05-28,5558.333333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16492.0,1417.8,22,11335.470000000001,4508.0
2992.0,2021-05-29,5200.9,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,8480.5,1037.6,22,11335.470000000001,4508.0
2992.0,2021-05-30,5342.983333333334,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,6492.5,876.7,22,11335.470000000001,4508.0
2992.0,2021-05-31,5768.3,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16997.5,1439.4,22,11335.470000000001,4508.0
2992.0,2021-06-01,5343.5,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,17134.0,1450.9,22,11335.470000000001,4508.0
2992.0,2021-06-02,5208.333333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,17173.5,1445.4,22,11335.470000000001,4508.0
2992.0,2021-06-03,4974.033333333334,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16763.5,1369.6999999999998,22,11335.470000000001,4508.0
2992.0,2021-06-04,5420.766666666666,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16755.0,1466.0,22,11335.470000000001,4508.0
2992.0,2021-06-05,4950.7,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,8544.0,1074.6,22,11335.470000000001,4508.0
2992.0,2021-06-06,2593.0833333333335,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,6469.0,893.4,22,11335.470000000001,4508.0
2992.0,2021-06-07,4492.1,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,17220.5,1441.0,22,11335.470000000001,4508.0
2992.0,2021-06-08,4942.416666666667,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,17180.5,1461.5,22,11335.470000000001,4508.0
2992.0,2021-06-09,4414.45,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,17039.0,1475.2,22,11335.470000000001,4508.0
2992.0,2021-06-10,5107.833333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,17125.0,1448.3000000000002,22,11335.470000000001,4508.0
2992.0,2021-06-11,5268.333333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16562.5,1448.1,22,11335.470000000001,4508.0
2992.0,2021-06-12,4744.0,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,8565.5,1083.7,22,11335.470000000001,4508.0
2992.0,2021-06-13,4743.033333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,6420.5,901.6,22,11335.470000000001,4508.0
2992.0,2021-06-14,5233.1,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,17207.5,1509.3,22,11335.470000000001,4508.0
2992.0,2021-06-15,5346.333333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16973.5,1486.9,22,11335.470000000001,4508.0
2992.0,2021-06-16,5348.7,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,17133.0,1470.0,22,11335.470000000001,4508.0
2992.0,2021-06-17,5167.916666666667,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,17002.5,1483.6,22,11335.470000000001,4508.0
2992.0,2021-06-18,5149.833333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,16687.5,1421.6999999999998,22,11335.470000000001,4508.0
2992.0,2021-06-19,5193.433333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,8613.0,1103.4,22,11335.470000000001,4508.0
2992.0,2021-06-20,4527.383333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,6562.5,889.0,22,11335.470000000001,4508.0
2992.0,2021-06-21,5231.0,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,17362.0,1509.2,22,11335.470000000001,4508.0
2992.0,2021-06-22,5267.916666666667,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,17472.0,1456.1,22,11335.470000000001,4508.0
2992.0,2021-06-23,5430.533333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,17489.0,1470.0,22,11335.470000000001,4508.0
2992.0,2021-06-24,5086.5,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,17190.5,1428.1,22,11335.470000000001,4508.0
2992.0,2021-06-25,5372.233333333334,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,17072.5,1478.9,22,11335.470000000001,4508.0
2992.0,2021-06-26,5130.833333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,8583.5,1076.6,22,11335.470000000001,4508.0
2992.0,2021-06-27,4854.95,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,6608.5,891.2,22,11335.470000000001,4508.0
2992.0,2021-06-28,5361.3,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,17223.0,1461.5,22,11335.470000000001,4508.0
2992.0,2021-06-29,5309.166666666667,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,17298.0,1447.1,22,11335.470000000001,4508.0
2992.0,2021-06-30,5545.333333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,17267.5,1482.4,22,11335.470000000001,4508.0
2992.0,2021-07-01,5415.5,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,17157.0,1497.1,22,11335.470000000001,4508.0
2992.0,2021-07-02,5388.333333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,17069.0,1502.5,22,11335.470000000001,4508.0
2992.0,2021-07-03,4995.333333333333,구로구,서울특별시 구로구 구로동 733-28,37.48946749,126.8848394,8372.5,1061.3,22,11335.470000000001,4508.0
